tbCustomer,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CustomerID,FirstName,LastName,ShipMode,InputDate,InputBy,UpdateDate,UpdateBy,,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RA-19285,Ralph,Arnett,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RA-19885,Ruben,Ausman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RA-19915,Russell,Applegate,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RA-19945,Ryan,Akin,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RB-19330,Randy,Bradley,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RB-19360,Raymond,Buch,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RB-19435,Richard,Bierner,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RB-19465,Rick,Bensley,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RB-19570,Rob,Beeghly,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RB-19645,Robert,Barroso,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RB-19705,Roger,Barcio,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RB-19795,Ross,Baird,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RC-19825,Roy,Collins,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RC-19960,Ryan,Crowe,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RD-19480,Rick,Duston,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RD-19585,Rob,Dowd,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RD-19660,Robert,Dilbeck,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RD-19720,Roger,Demir,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RD-19810,Ross,DeVincentis,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RD-19900,Ruben,Dartt,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RD-19930,Russell,D'Ascenzo,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RE-19405,Ricardo,Emerson,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RE-19450,Richard,Eichhorn,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RF-19345,Randy,Ferguson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RF-19735,Roland,Fjeld,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RF-19840,Roy,Französisch,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RH-19495,Rick,Hansen,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RH-19510,Rick,Huthwaite,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RH-19555,Ritsa,Hightower,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RH-19600,Rob,Haberlin,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RK-19300,Ralph,Kennedy,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RL-19615,Rob,Lucas,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RM-19375,Raymond,Messe,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RM-19675,Robert,Marley,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RM-19750,Roland,Murray,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RO-19780,Rose,O'Brian,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RP-19270,Rachel,Payne,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RP-19390,Resi,Pölking,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RP-19855,Roy,Phan,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RR-19315,Ralph,Ritter,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RR-19525,Rick,Reed,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RS-19420,Ricardo,Sperren,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RS-19765,Roland,Schwarz,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RS-19870,Roy,Skaria,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RW-19540,Rick,Wilson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RW-19630,Rob,Williams,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
RW-19690,Robert,Waldorf,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SA-20830,Sue,Ann,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SB-20170,Sarah,Bern,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SB-20185,Sarah,Brown,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SB-20290,Sean,Braxton,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20020,Sam,Craven,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20050,Sample,Company,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20095,Sanjit,Chand,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20230,Scot,Coram,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20260,Scott,Cohen,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20305,Sean,Christensen,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20380,Shahid,Collister,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20440,Shaun,Chance,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20575,Sonia,Cooley,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20680,Steve,Carroll,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20695,Steve,Chapman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20725,Steven,Cartwright,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20770,Stewart,Carmichael,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20800,Stuart,Calhoun,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SC-20845,Sung,Chung,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SD-20485,Shirley,Daniels,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SE-20110,Sanjit,Engle,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SF-20065,Sandra,Flanagan,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SF-20200,Sarah,Foster,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SF-20965,Sylvia,Foulston,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SG-20080,Sandra,Glassco,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SG-20470,Sheri,Gordon,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SG-20605,Speros,Goranitis,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SG-20890,Susan,Gilcrest,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SH-19975,Sally,Hughsby,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SH-20395,Shahid,Hopkins,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SH-20635,Stefanie,Holloman,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SJ-20125,Sanjit,Jacobs,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SJ-20215,Sarah,Jordon,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SJ-20500,Shirley,Jackson,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SK-19990,Sally,Knutson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SL-20155,Sara,Luxemburg,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SM-20005,Sally,Matthias,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SM-20320,Sean,Miller,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SM-20905,Susan,MacKendrick,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SM-20950,Suzanne,McNair,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SN-20560,Skye,Norling,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SN-20710,Steve,Nguyen,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SO-20335,Sean,O'Donnell,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SP-20545,Sibella,Parks,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SP-20620,Stefania,Perrino,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SP-20650,Stephanie,Phelps,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SP-20860,Sung,Pak,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SP-20920,Susan,Pistek,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SR-20425,Sharelle,Roach,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SR-20740,Steven,Roelle,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SS-20140,Saphhira,Shifley,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SS-20410,Shahid,Shariari,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SS-20515,Shirley,Schmidt,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SS-20590,Sonia,Sunley,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SS-20875,Sung,Shariari,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ST-20530,Shui,Tom,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SU-20665,Stephanie,Ulpright,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SV-20365,Seth,Vernon,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SV-20785,Stewart,Visinsky,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SV-20815,Stuart,Van,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SV-20935,Susan,Vittorini,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SW-20245,Scot,Wooten,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SW-20275,Scott,Williamson,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SW-20350,Sean,Wendt,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SW-20455,Shaun,Weien,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SW-20755,Steven,Ward,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
SZ-20035,Sam,Zeldin,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TA-21385,Tom,Ashbrook,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21055,Ted,Butterfield,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21175,Thomas,Boland,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21190,Thomas,Brumley,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21250,Tim,Brockman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21280,Toby,Braunhardt,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21355,Todd,Boyes,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21400,Tom,Boeckenhauer,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21520,Tracy,Blumstein,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21595,Troy,Blackwell,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TB-21625,Trudy,Brown,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TC-20980,Tamara,Chand,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TC-21145,Theresa,Coyne,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TC-21295,Toby,Carlisle,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TC-21475,Tony,Chapman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TC-21535,Tracy,Collins,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
